URL,SIZE,#OUTLINKS,CONTENT-TYPE
https://www.nytimes.com/2016/12/23/realestate/where-are-new-yorks-three-bedroom-rentals.html,104432,104,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale/171-columbia-heights/44-4233955,66694,115,text/html
http://www.nytimes.com/roomfordebate/2014/03/27/scholars-players-and-union-members,26327,52,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/150-myrtle-avenue/44-3949502,72647,118,text/html
http://www.nytimes.com/real-estate/usa/nj/keansburg/homes-for-sale,245672,136,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale/20-west-53rd-street-apt-20c/2958-4488710,72221,119,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/519-oregon-ave/1999-4507164,60650,96,text/html
https://www.nytimes.com/column/calculator,108720,123,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale/20-west-53rd-street-apt-22a/2958-4489465,73315,119,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/prince-s-bay/homes-for-sale,130849,116,text/html
http://www.nytimes.com/real-estate/usa/nj/fords/homes-for-sale,209532,123,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/oro-condos-306-gold-street/46-2616189,73634,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale/25-remsen-street/44-4084960,80277,120,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/concord/homes-for-sale,128460,113,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/tompkinsville/homes-for-sale,126783,114,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale/77-west-55th-street/46-2638633,65824,117,text/html
https://www.nytimes.com/2017/02/10/realestate/the-best-cities-to-find-single-men-or-women.html?rref=collection%2Fcolumn%2FCalculator,98842,98,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/100-winston-drive-10c-n/2916-t5cent,64545,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale/200-central-park-south/12436-cd8314380df3f3b68e079240d41c8025d7d76017,83175,120,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/new-springville/homes-for-sale/51000-sq-ft-lot-for-sale-or-lease/253-ns1702061089,65445,117,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/new-dorp/homes-for-sale,144166,116,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale/2-grace-court-4z/185-14557366,73309,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/195-adams-street-14e/11604-1626131010317,73825,119,text/html
http://www.nytimes.com/real-estate/usa/nj/cranford/homes-for-sale,450952,159,text/html
http://www.nytimes.com/real-estate/usa/nj/avenel/homes-for-sale,207727,125,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown/homes-for-sale/106-central-park-south/8105-dp1702159,76015,120,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/93-lincoln-ave/1999-4468528,44528,91,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/730-hillside-avenue/185-15793599,56821,96,text/html
https://www.nytimes.com/2017/01/20/realestate/the-beginning-of-a-buyers-market-in-manhattan.html?rref=collection%2Fcolumn%2FCalculator,97953,99,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/arden-heights/homes-for-sale,135592,114,text/html
http://www.nytimes.com/roomfordebate/2014/05/18/how-strong-is-the-tea-party,24998,48,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/todt-hill/homes-for-sale,141715,116,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/impeccably-designed-single-family-house-in-vinegar-hill-brooklyn/12436-4b02c2277dc6067b0571fdb76dbdf21b60387c1b,86349,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale/51-cranberry-street/56-16114113,73795,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/110-livingston-street/44-3875879,72430,119,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/tottenville/homes-for-sale/21-sprague-avenue-staten-island-ny-10307/403-1108077,77896,119,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/dongan-hills/homes-for-sale,142563,115,text/html
http://www.nytimes.com/roomfordebate/2012/06/20/what-happened-to-the-tea-party,25085,47,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/770-anderson-avenue-6n/2916-fl63v5,65017,96,text/html
https://www.nytimes.com/2016/12/30/realestate/rents-and-the-second-avenue-subway.html,95699,103,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/282-east-35th-street/46-2485529,68967,119,text/html
https://www.nytimes.com/2017/01/06/realestate/decembers-most-viewed-properties.html,104503,106,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/tottenville/homes-for-sale,189610,122,text/html
http://www.nytimes.com/real-estate/usa/nj/union/homes-for-sale,404170,159,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/modern-and-bright-condo/12436-fc53147e6402fa5aa3eb05d5b3428490923314d0,76625,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale/40-clinton-street/10826-1586360020217,67351,114,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/bay-terrace/homes-for-sale/17-thayer-place-staten-island-ny-10306/403-1108221,76371,119,text/html
http://www.nytimes.com/real-estate/usa/nj/colonia/homes-for-sale,401323,150,text/html
https://www.nytimes.com/2017/02/03/realestate/januarys-most-popular-listings.html?rref=collection%2Fcolumn%2FCalculator,99755,102,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/1298-troy-avenue/46-2625789,69647,118,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale?filters%5B%5D=co-op-condo-type,421773,164,text/html
http://www.nytimes.com/real-estate/usa/nj/union-beach/homes-for-sale,152316,114,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/new-springville/homes-for-sale/32-country-drive-staten-island-ny-10314/403-1108200,71706,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale/360-furman-street/44-3828857,76503,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/166-montague-street/56-15691467,71624,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale/161-hicks-street/56-16114125,73051,118,text/html
http://www.nytimes.com/real-estate/usa/nj/linden/homes-for-sale,404150,160,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/annadale/homes-for-sale,135761,114,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/100-winston-dr-3ms/1999-4505645,64363,96,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/282-east-35th-street/46-2619209,70427,119,text/html
https://www.nytimes.com/2017/02/17/realestate/new-yorks-one-bedroom-rents-drop.html?rref=collection%2Fcolumn%2FCalculator,98800,99,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/393-east-49th-street/44-3853281,70379,118,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/770-anderson-ave-cliffside-park-nj-07010/403-1637633,63474,96,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/castleton-corners/homes-for-sale/207-potter-avenue/44-3885080,73053,121,text/html
http://www.nytimes.com/real-estate/usa/nj/carteret/homes-for-sale,202760,125,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/brooklyn-heights/homes-for-sale/2-grace-court/46-2626782,75140,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/189-schermerhorn-street/44-3878744,72150,118,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/corner-split-bedrooms-king-size-master-walk-in-closets-exquisite-finishes-low-cc/3282-74639,70789,117,text/html
http://www.nytimes.com/real-estate/usa/nj/roselle/homes-for-sale,324679,148,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/arden-heights/homes-for-sale/78-reading-avenue/2431-4821be,75591,118,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/770-anderson-ave-cliffside-park-nj-07010/403-1645408,65751,96,text/html
https://www.nytimes.com/2016/11/13/realestate/homes-that-sold-for-1-5-million-and-up.html,96859,110,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/155-east-49th-street/44-3782776,70391,118,text/html
http://www.nytimes.com/real-estate/usa/nj/cliffside-park/homes-for-sale/50-cecelia-ave-cliffside-park-nj-07010/403-1644222,64025,96,text/html
http://www.nytimes.com/real-estate/usa/nj/port-reading/homes-for-sale,141702,109,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/eltingville/homes-for-sale/richmond-avenue-hylan-blvd/916-60b5315fde387,68501,119,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/50-clinton-street/46-2624069,69543,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/42-duffield-street/12436-e185cd512d8858849d36d727e8c91a8c2f1da3f9,77787,120,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/204-forsyth-street/10826-1551720012617,76426,117,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale/gorgeous-single-family-home-for-sale-must-see/253-ns1701241158,68563,117,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/bulls-head/homes-for-sale/22-berglund-avenue-staten-island-ny-10314/403-1108406,75623,119,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale/218-broad-ave-leonia-nj-07605/403-1645463,65578,97,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/3500-snyder-avenue/46-2583524,69363,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/two-family-townhouse-with-a-driveway-for-sale-in-flatbush/12442-dp1702104,69292,118,text/html
https://www.nytimes.com/video/us/100000004813769/tap-your-toes-where-garth-brooks-played.html,201050,69,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale/205-warwick-ln/1999-4497787,61235,97,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/dongan-hills/homes-for-sale/389-stobe-avenue-staten-island-ny-10306/403-1107923,72918,119,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/rosebank/homes-for-sale,140706,117,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/city-views-endless-amenities-sun-flooded-low-cc-chic-finishes/3282-76382,68458,116,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/225-adams-street/44-3884849,71855,119,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/170-norfolk-street/46-2592945,72769,120,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/castleton-corners/homes-for-sale,145094,115,text/html
http://www.nytimes.com/real-estate/usa/nj/sewaren/homes-for-sale,126061,106,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale/340-moore-ave/1999-4467144,46587,93,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale?filters%5B%5D=other-type,163325,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/557-albany-avenue/87-6461162,72196,119,text/html
http://www.nytimes.com/roomfordebate/2012/11/28/marvin-miller-changed-sports-for-better-or-worse,24426,44,text/html
http://www.nytimes.com/real-estate/usa/nj/perth-amboy/homes-for-sale,254094,143,text/html
http://www.nytimes.com/real-estate/usa/nj/woodbridge/homes-for-sale,247845,128,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/577-grand-street/185-15944580,74314,121,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/122-ashland-place/776-2891407,72923,117,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/453-fdr-drive/46-2619342,73208,120,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/castleton-corners/homes-for-sale/304-s-greenleaf-avenue/44-3822007,75757,121,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/south-beach-old-town/homes-for-sale,136178,115,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/771-linden-blvd/2836-vjhbvy,75222,118,text/html
http://www.nytimes.com/roomfordebate/2013/04/22/should-colleges-get-rid-of-competitive-sports,26860,51,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale/143-broad-ave/2916-2y92zq,61969,97,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/charleston/homes-for-sale,150788,115,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/west-brighton/homes-for-sale,131886,113,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/lower-east-side/homes-for-sale/575-grand-street/185-15913912,73932,121,text/html
https://www.nytimes.com/video/arts/100000004903994/dorrance-dance-guggenheim.html,201557,70,text/html
https://www.nytimes.com/2016/11/13/realestate/a-quiet-condo-in-the-financial-district.html,99489,115,text/html
http://www.nytimes.com/real-estate/usa/nj/hillside/homes-for-sale,296597,142,text/html
http://www.nytimes.com/real-estate/usa/nj/elizabeth/homes-for-sale,413685,159,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale?filters%5B%5D=single-family-type,163357,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/706-remsen-ave/399-1270183,71570,116,text/html
http://www.nytimes.com/roomfordebate/2015/06/13/should-hope-solos-actions-keep-her-off-the-field,25419,47,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale?page=1,163222,117,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/elm-park/homes-for-sale,126437,113,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/woodrow/homes-for-sale,141119,115,text/html
https://www.nytimes.com/video/style/100000004916068/street-style-with-the-quann-twins.html,200945,69,text/html
https://www.nytimes.com/2016/12/16/realestate/where-does-buying-pay-off-first.html,111291,108,text/html
http://www.nytimes.com/roomfordebate/index.rss?category=business,0,0,text/xml
http://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale?page=1,419942,167,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/randall-manor/homes-for-sale,148619,117,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale?page=2,163222,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/3400-snyder-avenue/46-2485525,67709,117,text/html
http://www.nytimes.com/roomfordebate/2013/07/01/should-character-matter-in-pro-sports,26397,51,text/html
http://www.nytimes.com/real-estate/usa/nj/leonia/homes-for-sale?page=0,163222,117,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale/99-pitney-staten-island-ny-10309/403-406990,70478,118,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale?page=2,419942,167,text/html
http://www.nytimes.com/roomfordebate/2014/05/06/regulating-the-sharing-economy,25964,53,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale/21-sprague-staten-island-ny-10307/403-407079,73596,118,text/html
https://www.nytimes.com/2017/01/11/us/politics/trump-intelligence-report-explainer.html,88165,116,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/bulls-head/homes-for-sale,151189,115,text/html
https://www.nytimes.com/2017/02/07/arts/dance/revisiting-the-fairys-kiss-ballet-alexei-ratmansky.html?_r=0,75658,104,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/454-east-new-york-avenue/185-15684599,69338,118,text/html
http://www.nytimes.com/roomfordebate/2012/09/03/womens-tennis-is-best-of-three-sets-enough-3,26833,52,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/arrochar/homes-for-sale,161813,122,text/html
https://www.nytimes.com/video/sports/100000004929357/a-canines-view-of-the-westminster-dog-show.html,201114,69,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale?page=0,419942,167,text/html
https://www.nytimes.com/by/alastair-macaulay,114734,125,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/midland-beach/homes-for-sale/255-rudyard-street-staten-island-ny-10306/403-1108101,72464,119,text/html
http://www.nytimes.com/roomfordebate/2011/12/01/save-america-shop-at-work,24885,45,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/woodrow/homes-for-sale/1098-rensselaer-avenue-staten-island-ny-10309/403-1108307,74421,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/27-e-42nd-st/493-648410,68662,117,text/html
http://www.nytimes.com/roomfordebate/2014/05/01/professional-cheerleaders-and-their-pompom-problems,26220,50,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/rosebank/homes-for-sale/40-clifton-avenue/3542-dc40c,74310,118,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale?page=3,419942,167,text/html
https://www.nytimes.com/2016/12/02/realestate/homes-for-sale-in-bayville-new-york-and-middletown-new-jersey.html,258816,99,text/html
http://www.nytimes.com/roomfordebate/2011/12/06/how-to-help-the-post-office,25949,50,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/557-8th-street/44-4056851,71781,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/10002-4th-avenue/11917-5ba399ae4e764,60148,111,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/rosebank/homes-for-sale/468-clifton-avenue/2431-4838be,57991,114,text/html
http://www.nytimes.com/real-estate/usa/nj/rahway/homes-for-sale,401224,161,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/660-maple-street-brooklyn-ny/274-4703042,76942,117,text/html
http://www.nytimes.com/roomfordebate/2012/08/07/should-doping-be-allowed-in-sports,26902,52,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/tottenville/homes-for-sale/21-sprague-avenue-staten-island-ny-10307/403-1108064,77825,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/633-88th-street/44-3812522,69140,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/391-3rd-street/44-3891332,70969,119,text/html
https://www.nytimes.com/2016/05/29/nyregion/how-daveed-diggs-of-hamilton-spends-his-sundays.html,78030,104,text/html
http://www.nytimes.com/roomfordebate/2013/11/01/giving-stilettos-the-business,25928,55,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/9614-3rd-avenue/2431-4744be,56882,112,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/midland-beach/homes-for-sale,147184,115,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/168-e-42nd-st/773-p1269741,68561,117,text/html
http://www.nytimes.com/roomfordebate/2014/06/09/does-soccer-need-fifa,24775,47,text/html
https://www.nytimes.com/by/richard-sandomir,113732,124,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/272-dorset-st/2431-7217br,66988,116,text/html
http://www.nytimes.com/real-estate/usa/ny/staten-island/st-george/homes-for-sale,132902,113,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/236-95th-st/2431-5b5c949a8806a,79539,119,text/html
https://www.nytimes.com/2014/04/27/magazine/the-rights-of-man-and-beast.html,124950,98,text/html
http://www.nytimes.com/roomfordebate/2015/04/01/the-effect-of-women-on-corporate-boards,24570,45,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/149-marine-avenue/2431-60b18e18d9978,81456,119,text/html
http://www.nytimes.com/real-estate/usa/nj/roselle-park/homes-for-sale,297606,138,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/168-e-42nd-street/773-5b9557da80e86,65576,116,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/44-duffield-street/46-2582483,74058,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/564-kingston-avenue/44-3865983,70661,119,text/html
http://www.nytimes.com/roomfordebate/2014/03/16/fans-and-the-foes-they-love-to-hate,26709,52,text/html
http://www.nytimes.com/real-estate/usa/nj/south-amboy/homes-for-sale,403923,161,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/9707-fourth-avenue/56-15999439,69834,118,text/html
https://www.nytimes.com/2016/09/09/movies/author-the-jt-leroy-story-review.html,81642,99,text/html
http://www.nytimes.com/roomfordebate/2011/09/22/have-consumers-become-more-willing-to-pay-for-content,24700,47,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/354-86th-street/56-15841387,71573,119,text/html
http://www.nytimes.com/roomfordebate/2011/11/03/europes-war-on-downgrades,24699,48,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/legal-4-family-for-sale/12436-d309cb70904fb9288395a8014f5bcf15ecda79d5,67220,115,text/html
http://www.nytimes.com/roomfordebate/2014/02/06/when-should-countries-boycott-the-olympics,26372,52,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/110-livingston-street-7n/185-16207513,74710,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/787-east-34th-street/46-2599936,75446,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/72-87th-street/916-60b2478d71383,80483,117,text/html
http://www.nytimes.com/roomfordebate/2014/03/03/the-group-of-8-without-russia,25023,46,text/html
http://www.nytimes.com/real-estate/usa/nj/englewood/homes-for-sale?filters%5B%5D=single-family-type,404372,160,text/html
http://www.nytimes.com/roomfordebate/2015/11/10/is-vw-proof-that-businesses-cant-regulate-themselves,24948,46,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/135-99th-st/319-889074,74593,116,text/html
http://www.nytimes.com/roomfordebate/2014/02/25/how-the-west-can-shape-ukraine,24884,46,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale?page=0,348520,170,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/oro-condos-306-gold-street/46-2609720,72992,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/3-family-townhouse/185-15662407,71590,118,text/html
http://www.nytimes.com/roomfordebate/2012/08/09/what-should-be-eliminated-from-the-olympics,25474,48,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale?page=1,348520,170,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/42-oliver-street/2431-5b5c2781dff3e,73596,116,text/html
http://www.nytimes.com/roomfordebate/2016/01/14/pulling-in-the-welcome-mat-as-fear-of-attacks-rise,26495,52,text/html
http://www.nytimes.com/real-estate/usa/nj/englewood/homes-for-sale/89-booth-ave/1999-4459691,62623,96,text/html
http://www.nytimes.com/roomfordebate/2011/07/28/should-california-tax-sales-on-amazon,25107,48,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/351-marine-avenue/2431-5b054504e3be4,68039,117,text/html
http://www.nytimes.com/roomfordebate/page/2?category=europe,40989,139,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale?page=2,348520,170,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/gramercy-park/homes-for-sale/160-east-22nd-street-apt-15e/2958-4508068,74462,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/175-willoughby-street/56-16050125,72998,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/3500-snyder-avenue/46-2492297,69403,119,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale?page=1,367019,165,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/8301-ridge-blvd/11917-5b05dbd40409d,73129,116,text/html
http://www.nytimes.com/roomfordebate/2014/09/08/should-nato-be-helping-ukraine-face-russia,26470,55,text/html
http://www.nytimes.com/real-estate/usa/nj/englewood/homes-for-sale/103-fairfield-englewood-nj-07631/403-046205947,42865,91,text/html
http://www.nytimes.com/roomfordebate/2011/11/02/can-yahoo-be-rescued,24406,48,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/98th-street-marine-avenue/916-5b68f4a49707b,78032,117,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale?page=0,367019,165,text/html
http://www.nytimes.com/roomfordebate/index.rss?category=europe,0,0,text/xml
http://www.nytimes.com/1999/03/07/books/dance-nijinsky-s-inner-choreography.html,76647,89,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/195-adams-street-15h/11604-1631770012717,74540,119,text/html
http://www.nytimes.com/roomfordebate/2012/05/22/can-euro-bonds-save-the-union,26563,51,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale?page=3,367019,165,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale?page=0,382931,164,text/html
http://www.nytimes.com/real-estate/usa/nj/englewood/homes-for-sale/161-warren-st/1999-4471806,63360,96,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale?page=2,382931,164,text/html
http://www.nytimes.com/roomfordebate/2012/10/23/lance-armstrong-leadership-and-branding,26608,52,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/homes-for-sale?page=2,367019,165,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/225-adams-street/44-3814414,72842,119,text/html
http://www.nytimes.com/2012/05/11/arts/dance/looking-for-the-real-petipa-in-classical-ballets.html,81845,98,text/html
http://www.nytimes.com/roomfordebate/2012/10/31/dealing-with-secession-in-europe,26012,50,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/365-bridge-street-6c/56-16023988,72248,118,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/chelsea/homes-for-sale/305-west-16th-street-apt-3d/2958-4508062,70192,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale?page=1,382931,164,text/html
http://www.nytimes.com/real-estate/usa/nj/englewood/homes-for-sale/27-e-forest-ave/1999-4500689,42634,91,text/html
