URL_SUCCESS,SIZE,#OUTLINKS,CONTENT-TYPE
http://www.nytimes.com/real-estate/homes-for-sale?datePosted=Past%2B7%2BDays&locations%5B0%5D=upper-west-side-new-york-ny-usa&openHouse=This%2Bweekend&page,119200,108,text/html
http://www.nytimes.com/real-estate/homes-for-sale?datePosted=Past%2B7%2BDays&locations%5B0%5D=upper-west-side-new-york-ny-usa&openHouse=This%2Bweekend&page=-1,119200,108,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2475-west-16th-street/46-2598977,73357,119,text/html
http://www.nytimes.com/real-estate/homes-for-sale?datePosted=Past%2B7%2BDays&locations%5B%5D=upper-west-side-new-york-ny-usa&openHouse=This%2Bweekend,119395,108,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/20-avenue-t/11201-60b4536aa4ddf,68967,117,text/html
http://www.nytimes.com/real-estate/homes-for-sale?datePosted=Past%2B7%2BDays&locations%5B0%5D=upper-west-side-new-york-ny-usa&openHouse=This%2Bweekend&page=1,119200,108,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/1664-west-8th-street/2067-401439,58076,112,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2121-shore-parkway-2j/2431-4842be,67827,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/33-dank-court/2431-4831be,76174,116,text/html
https://www.nytimes.com/store/daniel-merriam-flight-of-scarlet-limited-edition-wooden-jigsaw-puzzle.html,143541,166,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2606-cropsey-avenue/3005-5b8818233c264,69828,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/526-avenue-z/2431-4839be,78539,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/177-bay-49th-street/11917-60b55591a887f,73715,116,text/html
https://www.nytimes.com/store/joe-the-trackwalker-lewis-hine-1921-na69rh4e5p.html,146736,165,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2475-west-16th-street/11917-60c18fe568374,58543,110,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2121-shore-parkway/2067-406121,74462,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/1729-stillwell-avenue/403-406817,69029,119,text/html
https://www.nytimes.com/store/ribbon-veneer-bubinga-clock-14217.html,144684,167,text/html
https://www.nytimes.com/store/victory-in-japan-the-new-york-times-v-j-day-front-page-reprint.html,148929,170,text/html
https://www.nytimes.com/store/hometown-topographic-jigsaw-puzzle-topomap.html,150518,165,text/html
https://www.nytimes.com/store/rare-antique-red-marble-beauvais-mantel-clock.html,140853,167,text/html
https://www.nytimes.com/store/band-tailed-pigeon-plate-367-nsapadb1p.html,149676,169,text/html
https://www.nytimes.com/store/melon-baskets-lewis-hine-1908-na523099p.html,146556,165,text/html
https://www.nytimes.com/store/vintage-wrigley-field-ballpark-pen-13475.html,145679,165,text/html
https://www.nytimes.com/store/new-york-times-1000-piece-puzzle-13979.html,148238,165,text/html
https://www.nytimes.com/store/pearl-harbor-the-new-york-times-front-page-reprint.html,148926,170,text/html
https://www.nytimes.com/store/riverbank-gas-station-dorothea-lange-1940-na83g414p.html,146566,165,text/html
https://www.nytimes.com/store/craftsman-clock-in-slate-with-cool-cardinal-motawi-tile.html,143422,164,text/html
https://www.nytimes.com/store/workmen-on-empire-state-building-8-lewis-hine-1930-na69rh4k12p.html,146453,164,text/html
https://www.nytimes.com/store/beatles-please-please-me-pen-and-card-case-13809.html,145280,166,text/html
https://www.nytimes.com/store/susan-loy-shakespeare-marriage-of-true-minds-sonnet-wooden-jigsaw-puzzle.html,144686,166,text/html
https://www.nytimes.com/store/snowy-owl-plate-121-nsap716p.html,150619,169,text/html
https://www.nytimes.com/store/postal-telegraph-messengers-lewis-hine-1908-na523084p.html,146653,165,text/html
https://www.nytimes.com/store/new-york-times-front-page-jigsaw-puzzle-nsgx2.html,294668,168,text/html
https://www.nytimes.com/store/theodore-roosevelt-shot-ignores-wound-new-york-times-front-page-reprint.html,149229,170,text/html
https://www.nytimes.com/store/american-craftsman-clock-with-craftsman-oak-finish-14213.html,143359,164,text/html
https://www.nytimes.com/store/glimpse-of-the-outer-world-lewis-hine-1908-na523106p.html,146547,165,text/html
https://www.nytimes.com/store/fourth-of-july-jigsaw-puzzle-13789.html,143516,166,text/html
https://www.nytimes.com/store/white-house-historical-wood-pen-14051.html,147094,165,text/html
https://www.nytimes.com/store/large-billed-puffin-original-audubon-1st-edition-octavo.html,138748,165,text/html
https://www.nytimes.com/2015/07/05/realestate/living-in-morningside-heights-more-than-a-college-town.html,234564,109,text/html
https://www.nytimes.com/store/worker-in-turbine-powerhouse-lewis-hine-na163356p.html,146641,165,text/html
https://www.nytimes.com/2017/01/12/realestate/moving-three-generations-to-morningside-heights.html,104717,113,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/57-front-street-601/185-14850732,76011,122,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fulton-ferry/homes-for-sale/30-main-street/185-16174571,79817,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/2367-dean-street/44-3865805,72954,119,text/html
https://www.nytimes.com/store/ribbon-veneer-zebrawood-clock-14216.html,144762,164,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/345-montgomery-street/185-15643463,72357,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/960-sterling-place/44-3898566,71498,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/1893-pacific-street/12442-dp1702024,73013,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/863-st-marks-avenue/46-2627452,73718,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/717-prospect-place/87-6479237,72256,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/255-brooklyn-avenue/80-16128174,66442,117,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/1332-prospect-place-crown-heights/401-60b476b356301,67594,116,text/html
https://www.nytimes.com/store/end-of-the-civil-war-the-new-york-times-front-page-reprint.html,148884,170,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/1224-sterling-pl/46-2563457,75665,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/1343-pacific-street/44-3886349,74868,118,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/crown-heights/homes-for-sale/762-park-place-unit-2d/12436-81ff8981bbee04a1f96b373491fbfa1b8114a7df,69737,117,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/72-mercer-street/46-2464377,76649,120,text/html
http://www.nytimes.com/real-estate/guide/manhattan/soho,26246,25,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/soho/building/72-mercer-street/4841,56657,112,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?filters%5B%5D=single-family-type,421156,163,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/729-madison-st-2a/1999-4502105,56890,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1500-washington-street-7n/3780-170002394,58422,82,text/html
https://www.nytimes.com/store/child-postal-messengers-1911-na523438p.html,146604,165,text/html
https://www.nytimes.com/store/kennedy-elected-the-new-york-times-front-page-reprint.html,149025,168,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?filters%5B%5D=multi-family-type,421149,163,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/927-hudson-street-5/1999-4506866,59215,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/621-monroe-st-3a/1999-4497767,55998,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1500-hudson-street-10q/2916-blzvbg,63999,83,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1500-hudson-street-8a/2916-efzshb,61259,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/400-jefferson-street-hoboken-nj-07030/403-1710222,53238,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/916-park-ave-1/3780-170001740,57554,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1016-willow-ave/403-170002441,61234,82,text/html
https://www.nytimes.com/store/beatles-1962-pen-13807.html,144859,166,text/html
https://www.nytimes.com/store/antique-waterbury-cast-iron-mantel-clock.html,140499,167,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?filters%5B%5D=condo-type,421100,163,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/208-willow-ave-403/3780-170002130,59877,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1425-garden-st/1999-4505652,61587,82,text/html
https://www.nytimes.com/store/child-merchange-1909-na102lh935p.html,146041,165,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/207-14th-st-3l/1999-4494719,58467,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/704-clinton-street-2d/2916-yrz54s,57347,82,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?filters%5B%5D=other-type,421100,163,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?filters%5B%5D=apartment-type,421128,163,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1125-maxwell-lane-901/2916-rh8zvy,62030,82,text/html
http://www.nytimes.com/real-estate/usa/nj/harrison/homes-for-sale,195121,112,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/920-bloomfield-st/1999-4493468,52144,80,text/html
https://www.nytimes.com/store/the-great-wave-of-kanagawa-jigsaw-puzzle-633304-14468.html,143813,165,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/715-grand-st-3b/1999-4500195,59148,82,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bay-ridge/homes-for-sale/473-77th-street/916-60b53199d228a,65988,116,text/html
https://www.nytimes.com/store/nelson-mandela-freedom-new-york-times-front-page-reprint.html,149306,170,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/131-jackson-street-b/2916-5zgzpd,61135,82,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bay-ridge/homes-for-sale/7509-colonial-road/11917-60c08c1727741,76300,114,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bay-ridge/homes-for-sale/367-86th-street/3005-60c0d58ea4a3b,58104,112,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1331-grand-street-603/2916-wkq9v9,59351,82,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bay-ridge/homes-for-sale/8502-fort-hamilton-parkwa/44-3896322,71550,119,text/html
https://www.nytimes.com/store/newsies-out-after-midnight-lewis-hine-1912-na306616p.html,146793,165,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/1100-maxwell-lane/1999-4498378,62026,82,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/fort-hamilton/homes-for-sale/215-91st-street/11917-60b4c20389771,62147,111,text/html
https://www.nytimes.com/store/battle-of-gettysburg-historical-wood-pen.html,145174,165,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale/111-overpeck-ave/1999-4376187,66686,97,text/html
https://www.nytimes.com/store/candy-counter-lewis-hine-1910-na523298p.html,146300,164,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/809-hudson-st/3780-170001780,55133,82,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale/205-bergen-tpke-3j/1999-4507679,66416,97,text/html
https://www.nytimes.com/store/waltham-sterling-silver-cased-pocket-watch-circa-1910.html,141370,167,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?page=0,420920,162,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale?filters%5B%5D=co-op-type,149709,112,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale?page=0,149606,112,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?page=1,420920,162,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale?page=1,149606,112,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?page=2,420920,162,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale?page=2,149606,112,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale?page=3,420920,162,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale?filters%5B%5D=single-family-type,149741,112,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/809-hudson-street/3780-60bfd11caba1f,57751,82,text/html
https://www.nytimes.com/store/the-hindenburg-disaster-the-new-york-times-front-page-reprint.html,149235,169,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/6301-city-pl-6301/1999-4475538,67741,96,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/609-observer-highway/185-16114393,64844,84,text/html
https://www.nytimes.com/store/age-of-sail-historical-wood-pen-13643.html,145827,164,text/html
https://www.nytimes.com/store/arts-and-crafts-clock-with-lazy-cat-motawi-tile.html,143347,164,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale?filters%5B%5D=condo-type,435311,161,text/html
http://www.nytimes.com/real-estate/usa/nj/belleville/homes-for-sale,377621,160,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/921-garden-st-b/3780-170001521,56035,82,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale?filters%5B%5D=other-type,435311,161,text/html
http://www.nytimes.com/real-estate/usa/nj/hoboken/homes-for-sale/627-willow-ave/185-16196411,61094,83,text/html
https://www.nytimes.com/store/johnnie-burns-and-his-basement-branch-1910-na523303p.html,146366,164,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/1220-river-rd-edgewater-nj-07020/403-160014525,64005,96,text/html
http://www.nytimes.com/real-estate/usa/nj/ridgefield-park/homes-for-sale?filters%5B%5D=apartment-type,149725,112,text/html
https://www.nytimes.com/2017/02/03/realestate/a-move-to-the-west-village-for-a-good-school.html,101873,111,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale?filters%5B%5D=apartment-type,435335,161,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/9-somerset-ln-edgewater-nj-07020/403-1700297,64638,96,text/html
https://www.nytimes.com/store/will-shortz-signed-framed-new-york-times-crossword-nsap2339.html,147837,165,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale?filters%5B%5D=single-family-type,435359,161,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/1111-river-road-20g/2916-dbzjv2,58980,96,text/html
https://www.nytimes.com/2017/02/11/us/state-republican-leaders-move-swiftly.html,99856,114,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/9-somerset-lane-211/2916-mbmdcs,67605,96,text/html
https://www.nytimes.com/store/workmen-on-empire-state-building-7-lewis-hine-1930-na69rh4k11p.html,146120,164,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/9-somerset-lane-edgewater-nj-07020/403-170000093,63549,96,text/html
https://www.nytimes.com/2017/02/06/us/attorneys-general-democrats-trump-travel-ban.html,94751,112,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/43-marquis-court/2916-je2ehb,69983,97,text/html
https://www.nytimes.com/store/easel-for-front-page-clocks-and-tiles-easel-2-14306.html,143106,164,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/241-the-promenade/2916-xzhqr5,62986,96,text/html
https://www.nytimes.com/2016/12/17/realestate/harassing-the-super.html,91440,107,text/html
https://www.nytimes.com/store/photos/best-photography-for-sale/national-archives/lewis-hine-photographs.html,183378,232,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/77-myrtle-ave/2916-2m28f3,64986,96,text/html
https://www.nytimes.com/2016/12/03/realestate/can-my-co-op-fine-me-for-not-carpeting-my-apartment.html,86113,103,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale?page=0,435157,160,text/html
https://www.nytimes.com/2017/01/05/us/politics/affordable-care-act-congress-republicans.html,88213,118,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/the-best-edgewater-has-to-offer/12987-1610171029520465,66510,96,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale?page=2,435157,160,text/html
https://www.nytimes.com/store/world-war-ii-remembered-framed-keepsake-signed-by-tuskegee-airman-ww2-metal.html,145881,168,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale?page=1,435157,160,text/html
https://www.nytimes.com/2017/01/15/us/politics/trump-health-law-replacement.html,77353,111,text/html
https://www.nytimes.com/store/brooklyn-brownstone-pen.html,144138,166,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/215-west-92nd-street-12j/185-16174485,72504,120,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/216-the-promenade/2916-8gghj7,63396,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/317-west-89th-street/46-2622027,82499,121,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/101-west-81st-street/185-16159916,73805,121,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/342-undercliff-avenue/2916-p25v5p,67802,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/27-west-72nd-street/10826-489386012717,77411,119,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/402-undercliff-ave-unit-a-edgewater-nj-07020/403-064014688,45397,91,text/html
https://www.nytimes.com/store/12-year-old-newsboy-lewis-hine-1909-na523173p.html,146159,164,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/11-riverside-drive-11dee/185-16218316,75353,120,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/128-panorama-dr-edgewater-nj-07020/403-1700254,64470,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/10-west-86th-street/46-2630911,79128,121,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/18-vela-way/2916-r3jr64,65118,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/269-west-72nd-street-12a/10657-871935497,74782,121,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/1110-river-road-103/2916-kkndwf,64207,96,text/html
https://www.nytimes.com/store/children-at-bibb-mill-lewis-hine-1909-na523148p.html,146722,165,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/90-riverside-drive/46-2630395,78701,120,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/1222-river-rd-edgewater-nj-07020/403-1643283,66959,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/180-riverside-drive/185-16213387,77481,121,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/1077-river-rd-308/1999-4416960,66098,96,text/html
https://www.nytimes.com/store/craftsman-clock-with-red-lotus-motawi-tile-14210.html,144951,167,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/12-west-72nd-street/46-2630696,76210,121,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/1111-river-rd-edgewater-nj-07020/403-1702433,60493,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/123-west-93rd-street/87-6494567,72553,120,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/200-west-86th-street-3k/185-16183359,69658,119,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/11-shore-rd-edgewater-nj-07020/403-180109605,60766,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale?page=13,400274,169,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/141-hudson-cove/2916-vp2f7p,62502,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/110-riverside-drive/44-4084872,82737,120,text/html
https://www.nytimes.com/store/u-s-s-constitution-wood-pen-with-antique-pewter-and-brass.html,145219,166,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/402-undercliff-ave-unit-b-edgewater-nj-07020/403-064014689,45397,91,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/205-west-95th-street/46-2633745,72570,118,text/html
https://www.nytimes.com/store/cotton-pickers-camp-1940-na522017p.html,146527,165,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale?filters%5B%5D=land-type,435305,161,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/354-west-end-avenue/46-2624223,74902,119,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/6415-city-place/2916-jy6dk6,66920,97,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/304-west-75th-street/46-2633661,75184,121,text/html
http://www.nytimes.com/real-estate/usa/nj/edgewater/homes-for-sale/24-colony-road/2916-mr2hzs,60381,96,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/300-west-end-avenue/80-16175430,73556,120,text/html
https://www.nytimes.com/store/donald-trump-new-york-times-newspaper.html,143921,165,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/251-west-89th-street/56-16212983,72781,120,text/html
https://www.nytimes.com/2016/08/14/realestate/stuyvesant-town-an-oasis-near-the-east-river.html,258931,131,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale?page=0,400274,169,text/html
https://www.nytimes.com/store/newsies-on-capitol-steps-lewis-hine-1912-na523531p.html,146945,165,text/html
https://www.nytimes.com/2016/12/08/realestate/with-the-clock-ticking-a-safe-choice.html,103614,115,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale?page=1,400274,169,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale?page=2,400274,169,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale?page=3,400274,169,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/35-west-81st-street/46-2630701,72057,120,text/html
https://www.nytimes.com/2017/02/04/us/trump-travel-ban-washington-seattle-ferguson.html,75533,101,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/311-west-83rd-street/54-1546439021317,79206,120,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/565-west-end-avenue/12843-dp1702168,75334,119,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/207-west-79th-street/44-4295665,74533,120,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/262-central-park-west/80-16194432,78735,121,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/207-west-79th-street/44-3898147,74655,120,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/homes-for-sale/7609-4th-ave/2431-60b49acfcc556,73702,117,text/html
https://www.nytimes.com/store/150th-anniversary-lincoln-assassination-keepsake-14282.html,146317,170,text/html
https://www.nytimes.com/store/building-rubber-doll-moulds-lewis-hine-circa-1936-na518346p.html,146560,165,text/html
https://www.nytimes.com/store/american-craftsman-wall-clock-with-california-oak-tile-14212.html,145536,164,text/html
https://www.nytimes.com/store/resting-with-load-at-the-head-of-the-slope-1911-na523376p.html,146764,165,text/html
https://www.nytimes.com/store/personalized-old-new-york-wood-pen-oldny.html,145842,166,text/html
https://www.nytimes.com/store/citizens-of-the-green-room-profiles-in-courage-and-self-delusion-14295-1-14296.html,146593,164,text/html
https://www.nytimes.com/store/new-york-times-official-front-page-t-shirt-pageshirt.html,225889,164,text/html
https://www.nytimes.com/store/102-minutes-the-untold-story-of-the-fight-to-survive-inside-the-twin-towers-by-jim-dwyer-and-kevin-flynn-ns102sc.html,147692,164,text/html
https://www.nytimes.com/store/the-wizard-of-lies-bernie-madoff-and-the-death-of-trust-by-diana-b-henriques-1232p.html,148355,165,text/html
https://www.nytimes.com/store/march-on-washington-the-new-york-times-front-page-reprint.html,148711,170,text/html
https://www.nytimes.com/store/arts-and-crafts-clock-with-cardinal-motawi-tile.html,143290,164,text/html
https://www.nytimes.com/store/the-four-novelty-grahams-1910-na102lh1618p.html,146548,165,text/html
https://www.nytimes.com/store/reckless-endangerment-how-outsized-ambition-greed-and-corruption-led-to-economic-armageddon-13494p.html,147733,164,text/html
https://www.nytimes.com/store/age-of-steam-historical-wood-pen-13644.html,146411,164,text/html
https://www.nytimes.com/store/india-calling-an-intimate-portrait-of-a-nation-s-remaking-by-anand-giridharadas-nsicall.html,145911,164,text/html
https://www.nytimes.com/store/new-york-times-first-crossword-puzzle-aluminum-keepsake.html,144185,165,text/html
https://www.nytimes.com/store/glass-blower-and-mold-boy-lewis-hine-1908-na523090p.html,146565,165,text/html
https://www.nytimes.com/store/cotton-mill-worker-lewis-hine-1909-na69rh4e2p.html,146472,165,text/html
https://www.nytimes.com/store/american-craftsman-clock-with-pine-landscape-motawi-tile-14209.html,145152,167,text/html
https://www.nytimes.com/store/grant-lincoln-historical-wood-pen-13642.html,151009,166,text/html
https://www.nytimes.com/store/new-york-times-historical-newspaper-front-pages.html,145656,167,text/html
https://www.nytimes.com/store/gum-vendors-at-night-lewis-hine-1912-na306615p.html,146867,165,text/html
